,user_id,comments,CPD,CB,EWC,Exec,FWE,SP,RE,Sup,SW,TEPE,VMG,OTH
92,190156-926726,"Consider ergonomic impacts of office furniture design and permit accommodations as a preventative measure, rather than in response to problems. There is a false economy in a requirement to have a medically documented problem before taking steps to improve ergonomics, because of lost productivity in later dealing with the problem that could have been prevented. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
93,190309-523976,"Double standards are not healthy in any organization, group or office.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
94,190569-956616,"We need more staff in many departments within court services. It's unfair to have the heavy workloads with time constraints in several departments resulting in hours of overtime and ending up with overwhelmed, exhausted staff. We need the help and we need to hire more people so that the work can be divided fairly. If this could happen I believe it would have such a positive impact on team environments and morale.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
95,190900-516170,"""Culture needs to change at management level for morale to improve. Currently an environment of favouritism, nepotism, and cronyism prevails within our organization at management level. Overall I feel that management engages in the buddy system far too often with a detrimental effect on frontline morale. Looking after their friends seems of more importance than betterment of the organization. Little to no advocacy for frontline staff from senior supervisors or management with regards to ongoing needs/safety of staff.. This organization soon needs a complete rebuild.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
96,190979-866740,"I know no one likes spending money on infrastructure, but honestly the computer network issues, insanely slow printer and the embarrassing state of my office environment are my biggest daily aggravations and drains on time I could spend doing my job much more effectively.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
97,191065-049916,"Morale here is continuing to decline to abysmal levels. Leadership seems totally disconnected with the discontent, and oblivious to the fact that almost every person in here is checking postings daily….",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
98,191610-737682,"… In terms of office culture, there's a definite culture of favouritism. Opportunities and praise are only given to a select group and the hard work of others is often ignored.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
99,191613-043596,"""We do not have adequate manpower and training for support staff. [One of my staff members] is on the edge of complete burnout because she is forced to do the jobs of two people. We need to hire more support staff and better train the ones we have.""",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
100,192106-373550,"""There is not enough staff or support (if there are shortages in staff). However, this is said each and every time this survey comes out, which means there is not enough follow-up from the organization.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
101,192176-500464,I would like to see employees held accountable for the work they are not doing. It seems like there is never any disciplinary action taken and employees who severely underperform are permitted to keep their positions. It makes it difficult to strive to excel in my role when others that skate by receive the same recognition and opportunities.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
102,192239-031426,"I would like us to stop using the competency questions style of interview.  I find that with more than half the people who won the positions they only know how to answer the question to get the position but do not in reality perform in that position well.  We depend too munch on how the candidates answer the question, NOT how they actually perform in past jobs or their actual attributes.  It makes it very disheartening.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
103,192577-051290,Appropriate staffing levels in the office is the number one problem where I work. Constantly being understaffed and having to pull people here and there to fill holes is stressful and exhausting to everyone in the office. Hiring more staff would be beneficial,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
104,192700-892436,More meaningful oversight for supervisors is needed.  The supervision my team receives is inadequate and while there are initiatives underway to improve leadership in the branch through training and workshops there doesn't seem to be much in the way of oversight for supervision.  This leaves my work unit in a place we often don't have the information that we need to do our jobs and when we ask questions we are unable to get meaningful responses.  Our feedback also stops at supervisor and our ideas/suggestions are not carried forward and acted on.  With better supervision my team would be aware of what is happening in the branch and would be able to provide input and feedback on decisions that are being made.,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
105,192783-905340,"""Take HR complaints seriously instead of telling us to [look the other way] when dealing with coworkers who are negatively impacting my ability to work. There must be consequences for unacceptable behaviour. It almost seems impossible to be let go after you've been here for years, no matter how atrocious your work or attitude is. This is not inspiring.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
106,192882-110148,Provide uninterrupted opportunities for training and participating in learning sessions.,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
107,192963-359706,Supervisors should have HR experience. The high turnover in the office is not only due to the large workload but also that the management team doesn't know how to deal with HR issues in an effective manner.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
108,193025-212458,"Overall, although I enjoy my colleagues, I find they tend towards negativity in conversation with one another/talking to oneself, or in their actions/behavior. It has an unmistakeable ripple effect on the rest of the office that can have a prolonged impression; making it a challenge to promote a healthy work atmosphere and maintain job satisfaction. It is evident in speech and behavior patterns - cuss words mumbled under the breath but still audible, raised voices & speaking over one another are commonplace…",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
109,193025-483742,I think that opportunities are limited to a selected few and often forward learning is limiting depending on the position that is held.  I think one should be able to learn new things that are of interest to them and not offered based on what management decides ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
110,193130-606292,"""…There's some movement towards recognizing burnout and mental health, but more could be done.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
111,193244-545572,"""Supervisory roles…should have the opportunity to take courses to strengthen their leadership and supervising skills, as well as proper conduct in an office setting, conflict resolution and communication skills.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
112,193307-754744,"I find that while our managerial staff is excellent and very responsive to concerns, our supervisors are not always the same. There has been a high turnover in supervisors in our branch and they lack consistency, confidence and empathy with the staff on personal levels. The attitude is very 'us vs. them' and doesn't always lead to a positive, happy environment. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
113,193323-624858,"Have supervisors and senior employees provide more detailed oversight of work projects and more substantive feedback on the quality of work product for people on their teams. It is sometimes difficult for more junior members of the public service to gauge their strengths, weaknesses, and quality of overall performance without the opportunity to receive detailed feedback on their work product.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
114,193521-933462,"Work life balance - There is such a high volume of workload that we can't keep up to the demand. Our Executive communicate that they don't expect us to be working evenings and weekends but they also still expect the work to get completed so there is a disconnect. Since new government has come in, the pace and volume of work is 2-3 times higher than before and no resources have been added. This is not sustainable. I would like to see our organization focus on a better work life balance and implementing the needed resources.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
115,193880-435268,"""More effective leadership from group supervisor and far less (zero) tolerance for sub-par work performance (bordering on negligence in some instances)…""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
116,193931-436660,Currently there is no room for advancement or opportunity to move forward. The current terms of reference do not allow peers to gain the experience needed to compete for more senior positions.  ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
117,193950-426540,I would like the BC Public Service to hire an immediate manager and a supervising manager that has the proper education and experience to properly handle the day to day operation of my work unit.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
118,194056-634226,"The reduction of nepotism. It is quite prevalent that there are no strict rules around nepotism and people are favored through hiring, promotions, opportunities etc. Management becomes biased and cannot separate their feelings/biased. Also, we see family get hired and promoted quite a bit. Ontario has strict nepotism policies and would be good to look at.",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
119,194298-619554,"My direct supervisor is not a good trainer and it falls on the rest of us to train new staff, while that puts us behind our own work.  Also my direct supervisor lets the daily stress get to them and snaps at the staff often.  This supervisor is in a job above their current skills.  ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
120,194409-981636,"A better understanding of how to achieve promotions within my organization, for example, courses or training that would give you a better opportunity for promotion or new job within the organization.",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
121,194439-822876,Better training. Dealing with people's documents and lives is a very important responsibility and the training and support from supervisors needs to be better.,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
122,194521-479360,"I would have liked a lengthier training period for the job, like a full week or two with the previous incumbent/a training supervisor. I feel this would have helped me grasp a wider variety of tasks within the job, and provided more of an opportunity to learn with supervision.",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
123,194547-658266,"Pay/salary/wages.   The main issue that has affected the overall retention of valid and talented staff staying within this organization has been the wage gap compared to other law-enforcement. Until this issue is rectified, the B.C Sheriffs will continue to suffer in attrition of its members. ",-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
124,194640-979962,Upward momentum programs for lower level positions. A system that provides clear direction married with opportunity to obtain higher level training and positions.,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
